Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,NumMissVals,LogSalePrice,NeighborhoodCountQuartiles,NeighborhoodQuality
46,120,RL,61.0,7658,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Superb,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,456.0,Unf,0.0,1296,1752,GasA,Ex,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,Good/Excellent,6,Typ,1,Attchd,2005.0,RFn,2,576,TA,TA,Y,196,82,0,0,0,0,0,2,2010,WD,Normal,319900,4,12.675763725937609,Q2,Q4
47,50,RL,48.0,12822,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,Average,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,1351.0,Unf,0.0,83,1434,GasA,Ex,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,Good/Excellent,6,Typ,1,Attchd,2003.0,RFn,2,670,TA,TA,Y,168,43,0,0,198,0,0,8,2009,WD,Abnorml,239686,4,12.387085012375499,Q1,Q2
48,20,Other,84.0,11096,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Superb,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,24.0,Unf,0.0,1632,1656,GasA,Ex,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,Good/Excellent,7,Typ,0,Attchd,2006.0,RFn,3,826,TA,TA,Y,0,146,0,0,0,0,0,7,2007,WD,Normal,249700,5,12.428015476267865,Q3,Q4
49,190,Other,33.0,4456,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Bad,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,Unf,0.0,Unf,0.0,736,736,GasA,Gd,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,Bad/Typical,8,Typ,0,No Garage,,No Garage,0,0,No Garage,No Garage,N,0,0,102,0,0,0,0,6,2009,New,Partial,113000,10,11.635143097694478,Q3,Q1
50,20,RL,66.0,7742,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Average,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,BLQ,763.0,Unf,0.0,192,955,GasA,Ex,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,Bad/Typical,6,Typ,0,Attchd,1966.0,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,127000,4,11.751942365440728,Q2,Q1
51,60,RL,,13869,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Good,TA,Av,GLQ,182.0,Unf,0.0,612,794,GasA,Gd,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,Bad/Typical,6,Typ,0,Attchd,1997.0,Fin,2,388,TA,TA,Y,0,75,0,0,0,0,0,7,2007,WD,Normal,177000,6,12.083905011555967,Q3,Q3
52,50,Other,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Average,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,PConc,Neutral,TA,No,Unf,0.0,Unf,0.0,816,816,GasA,TA,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,Bad/Typical,6,Typ,1,Detchd,1985.0,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,400,9,2006,WD,Normal,114500,2,11.648330101976432,Q2,Q1
53,90,Other,110.0,8472,Grvl,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,Average,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,CBlock,Good,TA,Gd,LwQ,104.0,GLQ,712.0,0,816,GasA,TA,N,SBrkr,816,0,0,816,1,0,1,0,2,1,Bad/Typical,5,Typ,0,CarPort,1963.0,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,0,5,2010,WD,Normal,110000,5,11.608235644774552,Q1,Q1
54,20,RL,68.0,50271,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,Superb,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Good/Excellent,TA,CBlock,Good,TA,Gd,GLQ,1810.0,Unf,0.0,32,1842,GasA,Gd,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,Good/Excellent,5,Typ,1,Attchd,1981.0,Fin,3,894,TA,TA,Y,857,72,0,0,0,0,0,11,2006,WD,Normal,385000,4,12.86099861326992,Q1,Q4
55,80,RL,60.0,7134,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,Average,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,384.0,Unf,0.0,0,384,GasA,TA,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,Bad/Typical,6,Min1,1,Detchd,1962.0,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,0,2,2007,WD,Normal,130000,3,11.77528972943772,Q4,Q2
56,20,RL,100.0,10175,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,Bad/Typical,TA,CBlock,Neutral,TA,No,BLQ,490.0,Unf,0.0,935,1425,GasA,Gd,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,Bad/Typical,7,Typ,1,Attchd,1964.0,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,0,7,2008,WD,Normal,180500,4,12.103486056755072,Q4,Q2
57,160,Other,24.0,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Superb,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,649.0,Unf,0.0,321,970,GasA,Ex,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,Good/Excellent,7,Typ,0,Attchd,1999.0,Fin,2,480,TA,TA,Y,115,0,0,0,0,0,0,8,2009,WD,Abnorml,172500,4,12.058152515453552,Q3,Q4
58,60,RL,89.0,11645,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Average,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,860,860,GasA,Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,Good/Excellent,7,Typ,0,Attchd,2004.0,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,0,8,2006,WD,Normal,196500,5,12.188417710291453,Q4,Q3
59,60,RL,66.0,13682,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Superb,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Good/Excellent,TA,PConc,Good,TA,Gd,Unf,0.0,Unf,0.0,1410,1410,GasA,Ex,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,Good/Excellent,10,Typ,1,BuiltIn,2006.0,Fin,3,641,TA,TA,Y,192,0,37,0,0,0,0,10,2006,New,Partial,438780,4,12.991753427493052,Q1,Q4
60,20,RL,60.0,7200,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,Av,ALQ,632.0,Unf,0.0,148,780,GasA,Ex,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,Bad/Typical,4,Typ,0,Detchd,1973.0,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,0,1,2008,WD,Normal,124900,4,11.73526869611367,Q4,Q3
61,20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Average,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Good,TA,No,ALQ,941.0,Unf,0.0,217,1158,GasA,Ex,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,Good/Excellent,5,Typ,0,Detchd,2006.0,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,0,5,2006,New,Partial,158000,5,11.970350312009105,Q2,Q2
62,75,Other,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,Average,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,BrkTil,Neutral,Fa,No,Unf,0.0,Unf,0.0,530,530,GasA,TA,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,Bad/Typical,6,Typ,0,Detchd,1935.0,Unf,1,288,TA,TA,N,0,0,144,0,0,0,0,3,2007,WD,Normal,101000,5,11.522875795823397,Q1,Q1
63,120,RL,44.0,6442,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Superb,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Good/Excellent,TA,PConc,Good,Gd,Mn,GLQ,24.0,Unf,0.0,1346,1370,GasA,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Good/Excellent,6,Typ,1,Attchd,2006.0,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,0,10,2007,WD,Normal,202500,4,12.218495165528731,Q2,Q4
64,70,Other,50.0,10300,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,Average,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,Unf,0.0,Unf,0.0,576,576,GasA,Gd,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,Bad/Typical,9,Typ,0,Detchd,1990.0,Unf,2,480,TA,TA,Y,12,11,64,0,0,0,0,4,2010,WD,Normal,140000,4,11.84939770159144,Q3,Q1
65,60,RL,,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Average,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,Bad/Typical,TA,PConc,Good,TA,No,GLQ,739.0,Unf,0.0,318,1057,GasA,Ex,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,Good/Excellent,8,Typ,0,Attchd,1998.0,RFn,2,645,TA,TA,Y,576,36,0,0,0,0,0,2,2009,WD,Normal,219500,5,12.299107511497363,Q4,Q3
66,60,RL,76.0,9591,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Superb,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Good/Excellent,TA,PConc,Good,TA,Av,Unf,0.0,Unf,0.0,1143,1143,GasA,Ex,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,Good/Excellent,9,Typ,1,BuiltIn,2004.0,RFn,3,852,TA,TA,Y,192,151,0,0,0,0,0,10,2007,WD,Normal,317000,4,12.666657052859417,Q2,Q4
67,20,RL,,19900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,Average,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,Bad/Typical,TA,CBlock,Good,TA,Gd,GLQ,912.0,Unf,0.0,1035,1947,GasA,TA,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,Bad/Typical,7,Min1,1,Attchd,1970.0,RFn,2,576,TA,TA,Y,301,0,0,0,0,0,0,7,2010,WD,Normal,180000,5,12.100712129872347,Q4,Q2
68,20,RL,72.0,10665,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,1013.0,Unf,0.0,440,1453,GasA,Ex,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,Good/Excellent,7,Typ,0,Attchd,2003.0,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,0,6,2007,WD,Normal,226000,5,12.328290278254423,Q4,Q3
69,30,Other,47.0,4608,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,Bad,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,Gd,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,747,747,GasA,TA,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,Bad/Typical,4,Typ,0,Attchd,1945.0,Unf,1,220,TA,TA,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,80000,5,11.289781913656018,Q3,Q1
70,50,RL,81.0,15593,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Average,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,Good/Excellent,TA,CBlock,Neutral,TA,No,BLQ,603.0,Unf,0.0,701,1304,GasW,TA,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,Bad/Typical,7,Typ,1,Attchd,1953.0,Fin,2,667,TA,TA,Y,0,21,114,0,0,0,0,7,2006,WD,Normal,225000,4,12.323855681186558,Q1,Q3
71,20,RL,95.0,13651,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,Bad/Typical,Gd,CBlock,Good,TA,Gd,ALQ,1880.0,Unf,0.0,343,2223,GasA,Ex,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,Bad/Typical,8,Typ,2,Attchd,1973.0,Fin,2,516,TA,TA,Y,300,0,0,0,0,0,0,2,2007,WD,Normal,244000,4,12.404923504275338,Q4,Q2
72,20,RL,69.0,7599,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Bad,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,565.0,Unf,0.0,280,845,GasA,TA,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,Bad/Typical,4,Typ,0,Detchd,1987.0,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,129500,5,11.771436160121729,Q1,Q2
73,60,RL,74.0,10141,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Bad/Typical,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,832,832,GasA,Gd,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,Bad/Typical,7,Typ,1,Attchd,1998.0,Fin,2,427,TA,TA,Y,0,94,0,0,291,0,0,12,2009,WD,Normal,185000,4,12.128111104060462,Q3,Q3
74,20,RL,85.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,320.0,BLQ,362.0,404,1086,GasA,Gd,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,Bad/Typical,6,Typ,0,Attchd,1989.0,Unf,2,490,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,144900,4,11.883799128308773,Q4,Q2
75,50,Other,60.0,5790,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Bad,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,Gd,CBlock,Bad,TA,No,Unf,0.0,Unf,0.0,840,840,GasA,Gd,N,SBrkr,840,765,0,1605,0,0,2,0,3,2,Bad/Typical,8,Typ,0,Detchd,1915.0,Unf,1,379,TA,TA,Y,0,0,202,0,0,0,0,5,2010,WD,Normal,107400,5,11.584315461056901,Q3,Q1
76,180,Other,21.0,1596,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,Bad,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,Bad/Typical,TA,CBlock,Good,TA,Gd,GLQ,462.0,Unf,0.0,0,462,GasA,TA,Y,SBrkr,526,462,0,988,1,0,1,0,2,1,Bad/Typical,5,Typ,0,BuiltIn,1973.0,Unf,1,297,TA,TA,Y,120,101,0,0,0,0,0,11,2009,WD,Normal,91000,4,11.418614785498987,Q1,Q1
77,20,RL,,8475,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Bad,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,228.0,Unf,0.0,724,952,GasA,Ex,Y,FuseA,952,0,0,952,0,0,1,0,2,1,Bad/Typical,4,Typ,0,Detchd,1956.0,Unf,1,283,TA,TA,Y,0,0,0,0,0,0,0,4,2008,WD,Normal,135750,6,11.818570237796182,Q4,Q2
78,50,Other,50.0,8635,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Average,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,BLQ,336.0,GLQ,41.0,295,672,GasA,TA,Y,SBrkr,1072,213,0,1285,1,0,1,0,2,1,Bad/Typical,6,Min1,0,Detchd,1948.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,1,2008,WD,Normal,127000,4,11.751942365440728,Q2,Q1
79,90,RL,72.0,10778,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,Bad,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,1768,1768,GasA,TA,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,Bad/Typical,8,Typ,0,No Garage,,No Garage,0,0,No Garage,No Garage,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,136500,10,11.824079893607152,Q2,Q1
80,50,Other,60.0,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Average,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,PConc,Neutral,TA,No,Unf,0.0,Unf,0.0,440,440,GasA,Gd,Y,SBrkr,682,548,0,1230,0,0,1,1,2,1,Bad/Typical,5,Typ,0,Detchd,1966.0,Unf,2,440,TA,TA,Y,74,0,128,0,0,0,0,5,2009,WD,Normal,110000,3,11.608235644774552,Q3,Q1
81,60,RL,100.0,13000,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,Average,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,Bad/Typical,Gd,CBlock,Good,TA,No,Rec,448.0,Unf,0.0,448,896,GasA,TA,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,Good/Excellent,8,Typ,1,Attchd,1968.0,Fin,1,509,TA,TA,Y,0,72,0,0,252,0,0,6,2009,WD,Normal,193500,4,12.173032791451973,Q4,Q2
82,120,Other,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Average,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,Bad/Typical,Gd,PConc,Good,Gd,No,GLQ,1201.0,Unf,0.0,36,1237,GasA,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Bad/Typical,5,Typ,0,Attchd,1998.0,Fin,2,405,TA,TA,Y,0,199,0,0,0,0,0,3,2006,WD,Normal,153500,5,11.941455846009388,Q1,Q2
83,20,RL,78.0,10206,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Superb,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,Bad/Typical,TA,PConc,Good,TA,No,GLQ,33.0,Unf,0.0,1530,1563,GasA,Ex,Y,SBrkr,1563,0,0,1563,0,0,2,0,3,1,Good/Excellent,6,Typ,1,Attchd,2007.0,RFn,3,758,TA,TA,Y,144,99,0,0,0,0,0,10,2008,WD,Normal,245000,4,12.409013489526863,Q3,Q4
84,20,RL,80.0,8892,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,1065,1065,GasA,Gd,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,Bad/Typical,6,Typ,0,Detchd,1974.0,Unf,2,461,TA,TA,Y,74,0,0,0,0,0,0,7,2007,COD,Normal,126500,5,11.747997587149712,Q4,Q2
85,80,RL,,8530,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Average,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,Bad/Typical,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,384,384,GasA,Gd,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,Bad/Typical,7,Typ,1,BuiltIn,1995.0,Fin,2,400,TA,TA,Y,120,72,0,0,0,0,700,5,2009,WD,Normal,168500,4,12.034691028774553,Q3,Q3
86,60,RL,121.0,16059,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Superb,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Good/Excellent,TA,CBlock,Good,TA,No,Unf,0.0,Unf,0.0,1288,1288,GasA,Ex,Y,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,Good/Excellent,9,Typ,1,Attchd,1991.0,Unf,2,462,TA,TA,Y,127,82,0,0,0,0,0,4,2006,WD,Normal,260000,4,12.468436909997665,Q1,Q4
87,60,RL,122.0,11911,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,Av,Unf,0.0,Unf,0.0,684,684,GasA,Ex,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,Good/Excellent,6,Typ,1,BuiltIn,2005.0,Fin,2,400,TA,TA,Y,100,38,0,0,0,0,0,3,2009,WD,Normal,174000,4,12.066810578196666,Q3,Q3
88,160,Other,40.0,3951,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Average,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Good/Excellent,TA,PConc,Good,TA,Av,Unf,0.0,Unf,0.0,612,612,GasA,Ex,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,Good/Excellent,4,Typ,0,Detchd,2009.0,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,0,6,2009,New,Partial,164500,4,12.010665849187564,Q3,Q4
89,50,Other,105.0,8470,Pave,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,Bad,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,Bad/Typical,Fa,CBlock,Neutral,Fa,No,Unf,0.0,Unf,0.0,1013,1013,GasA,TA,N,SBrkr,1013,0,513,1526,0,0,1,0,2,1,Bad/Typical,6,Typ,0,No Garage,,No Garage,0,0,No Garage,No Garage,N,0,0,156,0,0,0,0,10,2009,ConLD,Abnorml,85000,9,11.350406535472453,Q1,Q1
90,20,RL,60.0,8070,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Bad,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Good,TA,No,GLQ,588.0,Unf,0.0,402,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,Bad/Typical,5,Typ,0,No Garage,,No Garage,0,0,No Garage,No Garage,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,123600,10,11.724805824005728,Q4,Q3
91,20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Bad,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Bad/Typical,TA,Slab,Bad,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0,0,GasA,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,Bad/Typical,4,Typ,0,Detchd,1950.0,Unf,2,420,TA,TA,Y,0,29,0,0,0,0,0,7,2006,WD,Normal,109900,10,11.607326140391713,Q4,Q2
92,20,RL,85.0,8500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,600.0,Unf,0.0,635,1235,GasA,TA,Y,SBrkr,1235,0,0,1235,0,0,1,0,2,1,Bad/Typical,6,Typ,0,Attchd,1961.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,0,12,2006,WD,Abnorml,98600,4,11.498826540590727,Q4,Q2
93,30,RL,80.0,13360,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Average,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,Gd,BrkTil,Good,TA,No,ALQ,713.0,Unf,0.0,163,876,GasA,Ex,Y,SBrkr,964,0,0,964,1,0,1,0,2,1,Bad/Typical,5,Typ,0,Detchd,1921.0,Unf,2,432,TA,TA,Y,0,0,44,0,0,0,0,8,2009,WD,Normal,163500,4,12.004568269319446,Q2,Q3
